# Compound                : 92-U-252
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  126      5.55776E-03      1.90874E+02      1.68678E+01
  127      5.55776E-03      1.87658E+02      1.81442E+01
  128      5.95474E-03      1.87444E+02      1.92437E+01
  129      8.13815E-03      1.83830E+02      1.66389E+01
  130      9.32910E-03      1.88803E+02      1.70611E+01
  131      1.25050E-02      1.78508E+02      2.66938E+01
  132      1.58793E-02      1.81167E+02      1.43108E+01
  133      2.91782E-02      1.78147E+02      7.93417E+00
  134      4.34696E-02      1.77208E+02      8.04458E+00
  135      4.58515E-02      1.76989E+02      8.92538E+00
  136      6.17308E-02      1.76228E+02      8.86711E+00
  137      6.57007E-02      1.75642E+02      7.59605E+00
  138      7.91981E-02      1.75463E+02      8.16045E+00
  139      8.63438E-02      1.72930E+02      7.06523E+00
  140      7.22509E-02      1.72336E+02      7.98555E+00
  141      6.17308E-02      1.72553E+02      8.69292E+00
  142      6.11354E-02      1.71317E+02      6.92342E+00
  143      5.93489E-02      1.70654E+02      7.25012E+00
  144      4.92259E-02      1.69218E+02      7.72453E+00
  145      4.04923E-02      1.68445E+02      7.99194E+00
  146      2.71933E-02      1.68523E+02      6.37272E+00
  147      2.26280E-02      1.65612E+02      8.36525E+00
  148      1.90552E-02      1.63741E+02      8.49478E+00
  149      1.40929E-02      1.63032E+02      8.83612E+00
  150      1.38944E-02      1.64195E+02      8.03480E+00
  151      8.33664E-03      1.63184E+02      7.24949E+00
  152      9.92457E-03      1.64199E+02      1.04069E+01
  153      8.73362E-03      1.60574E+02      8.65574E+00
  154      5.75625E-03      1.62387E+02      6.71633E+00
  155      5.35927E-03      1.63082E+02      1.32054E+01
  156      5.16078E-03      1.61389E+02      8.23903E+00
  157      6.55022E-03      1.59847E+02      9.66209E+00
  158      3.96983E-03      1.60370E+02      7.03172E+00
  159      5.16078E-03      1.68195E+02      2.12547E+01
  160      3.37435E-03      1.59914E+02      9.99888E+00
  161      3.96983E-03      1.59899E+02      1.18814E+01
  162      4.36681E-03      1.62673E+02      1.56078E+01
  163      2.97737E-03      1.54822E+02      8.25362E+00
  164      3.37435E-03      1.56252E+02      9.03764E+00
  165      1.19095E-03      1.60877E+02      7.99188E+00
  166      1.78642E-03      1.56867E+02      1.04550E+01
  167      1.78642E-03      1.52862E+02      1.08434E+01
  168      1.98491E-03      1.58303E+02      1.11411E+01
  169      1.38944E-03      1.52898E+02      7.64662E+00
  170      1.98491E-04      1.50235E+02      1.00000E+01
  171      7.93966E-04      1.48250E+02      1.00000E+01
  172      5.95474E-04      1.45985E+02      1.00000E+01
  173      1.98491E-04      1.43416E+02      1.00000E+01
  174      3.96983E-04      1.40520E+02      1.00000E+01
