# Compound                : 92-U-236
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  118      1.14155E-03      1.63360E+02      1.00000E+01
  119      1.71233E-03      1.62611E+02      1.00000E+01
  120      1.14155E-03      1.62661E+02      1.00000E+01
  121      1.71233E-03      1.63428E+02      1.00000E+01
  124      5.70776E-04      1.68782E+02      1.00000E+01
  125      1.14155E-03      1.71087E+02      1.00000E+01
  126      2.85388E-03      1.78140E+02      9.72763E+00
  127      1.14155E-03      1.75607E+02      1.00000E+01
  128      3.99543E-03      1.82416E+02      1.14668E+01
  129      3.99543E-03      1.76955E+02      1.22160E+01
  130      1.42694E-02      1.82616E+02      7.29605E+00
  131      1.82648E-02      1.90944E+02      1.68793E+01
  132      3.42466E-02      1.86417E+02      8.89636E+00
  133      5.07991E-02      1.84080E+02      7.74253E+00
  134      8.10502E-02      1.83486E+02      9.28771E+00
  135      1.07306E-01      1.83319E+02      5.93145E+00
  136      1.01027E-01      1.81470E+02      5.97244E+00
  137      9.30365E-02      1.79451E+02      7.18062E+00
  138      1.01598E-01      1.80506E+02      6.24885E+00
  139      1.14155E-01      1.77868E+02      7.81745E+00
  140      8.10502E-02      1.76392E+02      6.13459E+00
  141      4.33790E-02      1.74925E+02      9.00707E+00
  142      3.82420E-02      1.73989E+02      1.02807E+01
  143      3.48174E-02      1.73024E+02      1.08270E+01
  144      2.39726E-02      1.73141E+02      1.59307E+01
  145      1.02740E-02      1.68189E+02      8.31560E+00
  146      7.42009E-03      1.68221E+02      1.03058E+01
  147      7.99087E-03      1.62299E+02      5.08141E+00
  148      5.13699E-03      1.66010E+02      1.04410E+01
  149      1.14155E-03      1.64015E+02      1.00000E+01
  150      1.71233E-03      1.62516E+02      1.00000E+01
  151      3.99543E-03      1.56398E+02      1.13760E+01
  152      1.71233E-03      1.59514E+02      1.00000E+01
  153      1.71233E-03      1.58012E+02      1.00000E+01
  154      1.14155E-03      1.56510E+02      1.00000E+01
  155      5.70776E-04      1.55008E+02      1.00000E+01
  156      5.70776E-04      1.53505E+02      1.00000E+01
  158      5.70776E-04      1.50501E+02      1.00000E+01
