# Compound                : 92-U-228
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  114      2.42947E-02      1.56018E+02      2.07194E+01
  115      2.15517E-02      1.62462E+02      1.24191E+01
  116      2.78213E-02      1.56306E+02      1.14590E+01
  117      1.56740E-02      1.56482E+02      6.96472E+00
  118      1.01881E-02      1.58152E+02      9.58650E+00
  119      5.48589E-03      1.61564E+02      1.65895E+01
  120      8.62069E-03      1.60242E+02      7.35516E+00
  121      8.22884E-03      1.61576E+02      8.63672E+00
  122      7.05329E-03      1.71008E+02      1.37131E+01
  123      5.09404E-03      1.65999E+02      1.06323E+01
  124      4.31034E-03      1.76283E+02      1.17494E+01
  125      5.87774E-03      1.78777E+02      1.24944E+01
  126      7.44514E-03      1.79340E+02      1.04567E+01
  127      7.05329E-03      1.74073E+02      1.16664E+01
  128      1.33229E-02      1.82634E+02      2.30429E+01
  129      1.44984E-02      1.81499E+02      1.29378E+01
  130      2.62539E-02      1.86313E+02      1.07952E+01
  131      3.36991E-02      1.83033E+02      1.42332E+01
  132      4.23197E-02      1.86119E+02      8.57963E+00
  133      5.01567E-02      1.85273E+02      8.35919E+00
  134      7.09248E-02      1.85432E+02      9.57325E+00
  135      7.48433E-02      1.84074E+02      8.68381E+00
  136      8.69906E-02      1.82207E+02      8.69720E+00
  137      8.18966E-02      1.82017E+02      7.96988E+00
  138      9.16928E-02      1.79943E+02      8.71107E+00
  139      7.01411E-02      1.79515E+02      9.70202E+00
  140      5.28997E-02      1.78326E+02      9.34733E+00
  141      4.11442E-02      1.75779E+02      1.21089E+01
  142      2.89969E-02      1.70752E+02      1.18385E+01
  143      2.54702E-02      1.76027E+02      2.17205E+01
  144      1.80251E-02      1.64712E+02      1.29509E+01
  145      9.79624E-03      1.62070E+02      2.40032E+01
  146      8.22884E-03      1.58067E+02      1.73509E+01
  147      3.52665E-03      1.56460E+02      9.70131E+00
  148      3.52665E-03      1.57496E+02      8.50805E+00
  149      1.95925E-03      1.56062E+02      6.04170E+00
  150      3.91850E-04      1.56581E+02      1.00000E+01
  151      1.95925E-03      1.54873E+02      1.00000E+01
  153      3.91850E-04      1.51455E+02      1.00000E+01
  154      3.91850E-04      1.49747E+02      1.00000E+01
